terms,item,year,value
real,output_of_forage_plants,1994,195.3524294
real,output_of_vegetables_and_horticultural_products,1994,2783.323103
real,fresh_vegetables,1994,1724.00107
real,plants_and_flowers,1994,1059.322033
real,output_of_potatoes,1994,1243.708473
real,output_of_fruit,1994,431.9256753
real,output_of_other_crop_products,1994,464.9769743
real,total_crop_output,1994,10061.43509
real,output_of_livestock,1994,10841.3425
real,livestock_for_meat,1994,9371.01036
real,beef,1994,3576.033999
real,pigmeat,1994,1815.612422
real,mutton_and_lamb,1994,1348.87292
real,poultry,1994,2411.599946
real,livestock_gross_fixed_capital_formation,1994,1470.332141
real,cattle_gross_fixed_capital_formation,1994,989.4446811
real,pigs_gross_fixed_capital_formation,1994,24.40806137
real,sheep_gross_fixed_capital_formation,1994,263.7762541
real,poultry_gross_fixed_capital_formation,1994,192.7031441
real,output_of_livestock_products,1994,6538.396981
real,milk,1994,5835.556744
real,eggs,1994,583.2432387
real,total_livestock_output,1994,17379.73948
real,other_agricultural_activities,1994,1106.639607
real,inseparable_non_agricultural_activities,1994,564.7384871
real,output_at_market_prices,1994,29112.55266
real,total_subsidies_less_taxes_on_products,1994,2696.539841
real,gross_output_at_basic_prices,1994,31809.0925
real,seeds,1994,943.0605659
real,energy,1994,1025.037623
real,electricity_and_fuels_for_heating,1994,423.3281632
real,motor_and_machinery_fuels,1994,601.7094595
real,fertilisers,1994,1346.126088
real,plant_protection_products,1994,975.8840986
real,veterinary_expenses,1994,480.3331241
real,animal_feed,1994,5182.431929
real,compounds,1994,2958.103115
real,straights,1994,1555.586857
real,feed_produced_and_used_on_farm_or_purchased,1994,668.7419582
real,total_maintenance,1994,1720.846162
real,materials_maintenance,1994,1090.037373
real,buildings_maintenance,1994,630.8087899
real,agricultural_services,1994,883.9897575
real,fisim,1994,187.0154901
real,other_goods_and_services,1994,3610.249779
real,total_intermediate_consumption,1994,16354.97462
real,gross_value_added_at_market_prices,1994,12757.57805
real,gross_value_added_at_basic_prices,1994,15454.11789
real,total_consumption_of_fixed_capital,1994,4400.133086
real,equipment_total_consumption_of_fixed_capital,1994,2072.427887
real,buildings_total_consumption_of_fixed_capital,1994,941.9881103
real,livestock_total_consumption_of_fixed_capital,1994,1385.717089
real,cattle_total_consumption_of_fixed_capital,1994,926.7946714
real,pigs_total_consumption_of_fixed_capital,1994,25.7595492
real,sheep_total_consumption_of_fixed_capital,1994,247.7909672
real,poultry_total_consumption_of_fixed_capital,1994,185.3719012
real,net_value_added_at_market_prices,1994,8357.44496
real,net_value_added_at_basic_prices,1994,11053.9848
real,other_taxes_on_production,1994,-119.1922861
real,other_subsidies_on_production,1994,708.1429997
real,net_value_added_at_factor_cost,1994,11642.93551
real,compensation_of_employees,1994,3202.713741
real,rent,1994,389.1631854
real,interest,1994,764.155885
real,total_income_from_farming,1994,7286.902703
real,entrepreneurial_labour,1994,248.215461
real,total_income_from_farming_per_unit_of_entrepreneurial_labour,1994,29357.16685
current,output_of_cereals,1993,2322.666789
current,wheat,1993,1558.560334
current,barley,1993,700.0923422
current,oats_and_summer_cereal_mixtures,1993,60.32411222
current,output_of_industrial_crops,1993,695.8631732
current,oilseed_rape,1993,169.8848858
current,protein_crops,1993,115.0959365
current,sugar_beet,1993,352.90566
current,output_of_forage_plants,1993,82.396625
current,output_of_vegetables_and_horticultural_products,1993,1459.616887
current,fresh_vegetables,1993,892.9697924
current,plants_and_flowers,1993,566.6470951
current,output_of_potatoes,1993,390.1270842
current,output_of_fruit,1993,272.6800049
current,output_of_other_crop_products,1993,235.8352314
current,total_crop_output,1993,5459.185795
current,output_of_livestock,1993,6045.698079
current,livestock_for_meat,1993,5164.683005
current,beef,1993,2003.67668
current,pigmeat,1993,1042.489544
current,mutton_and_lamb,1993,728.4264743
current,poultry,1993,1268.141802
current,livestock_gross_fixed_capital_formation,1993,881.0150744
current,cattle_gross_fixed_capital_formation,1993,616.7814041
current,pigs_gross_fixed_capital_formation,1993,14.02764605
current,sheep_gross_fixed_capital_formation,1993,133.3212534
current,poultry_gross_fixed_capital_formation,1993,116.8847709
current,output_of_livestock_products,1993,3584.491815
current,milk,1993,3199.118052
current,eggs,1993,331.5250259
current,total_livestock_output,1993,9630.189894
current,other_agricultural_activities,1993,532.7990164
current,inseparable_non_agricultural_activities,1993,295.1136939
current,output_at_market_prices,1993,15917.2884
current,total_subsidies_less_taxes_on_products,1993,1626.408646
current,gross_output_at_basic_prices,1993,17543.69705
current,seeds,1993,538.1340126
current,energy,1993,594.1438928
current,electricity_and_fuels_for_heating,1993,245.2898567
current,motor_and_machinery_fuels,1993,348.8540361
current,fertilisers,1993,752.9574177
current,plant_protection_products,1993,547.470668
current,veterinary_expenses,1993,253.2286864
current,animal_feed,1993,2991.474018
current,compounds,1993,1764.195429
current,straights,1993,834.3609205
current,feed_produced_and_used_on_farm_or_purchased,1993,392.9176685
current,total_maintenance,1993,953.8027315
current,materials_maintenance,1993,629.1792878
current,buildings_maintenance,1993,324.6234437
current,agricultural_services,1993,470.5766617
current,fisim,1993,107.8230219
current,other_goods_and_services,1993,1915.577942
current,total_intermediate_consumption,1993,9125.189053
current,gross_value_added_at_market_prices,1993,6792.099346
current,gross_value_added_at_basic_prices,1993,8418.507992
current,total_consumption_of_fixed_capital,1993,2488.582392
current,equipment_total_consumption_of_fixed_capital,1993,1140.428558
current,buildings_total_consumption_of_fixed_capital,1993,513.1716131
current,livestock_total_consumption_of_fixed_capital,1993,834.9822208
current,cattle_total_consumption_of_fixed_capital,1993,577.3458704
current,pigs_total_consumption_of_fixed_capital,1993,13.99189897
current,sheep_total_consumption_of_fixed_capital,1993,137.37169
current,poultry_total_consumption_of_fixed_capital,1993,106.2727615
current,net_value_added_at_market_prices,1993,4303.516954
current,net_value_added_at_basic_prices,1993,5929.9256
current,other_taxes_on_production,1993,-63.49419716
current,other_subsidies_on_production,1993,321.0203029
current,net_value_added_at_factor_cost,1993,6187.451706
current,compensation_of_employees,1993,1786.065292
current,rent,1993,214.0961707
current,interest,1993,419.325593
current,total_income_from_farming,1993,3767.96465
real,output_of_cereals,1993,4129.185403
real,wheat,1993,2770.773927
real,barley,1993,1244.608608
real,oats_and_summer_cereal_mixtures,1993,107.2428662
real,output_of_industrial_crops,1993,1237.090086
real,oilseed_rape,1993,302.0175748
real,protein_crops,1993,204.6149982
real,sugar_beet,1993,627.38784
real,output_of_forage_plants,1993,146.4828889
real,output_of_vegetables_and_horticultural_products,1993,2594.874466
real,fresh_vegetables,1993,1587.501853
real,plants_and_flowers,1993,1007.372614
real,output_of_potatoes,1993,693.5592608
real,output_of_fruit,1993,484.7644532
real,output_of_other_crop_products,1993,419.2626336
real,total_crop_output,1993,9705.219191
real,output_of_livestock,1993,10747.9077
real,livestock_for_meat,1993,9181.658676
real,beef,1993,3562.091876
real,pigmeat,1993,1853.314745
real,mutton_and_lamb,1993,1294.980399
real,poultry,1993,2254.474315
real,livestock_gross_fixed_capital_formation,1993,1566.249021
real,cattle_gross_fixed_capital_formation,1993,1096.500274
real,pigs_gross_fixed_capital_formation,1993,24.93803742
real,sheep_gross_fixed_capital_formation,1993,237.0155616
real,poultry_gross_fixed_capital_formation,1993,207.7951483
real,output_of_livestock_products,1993,6372.429893
real,milk,1993,5687.320981
real,eggs,1993,589.3778238
real,total_livestock_output,1993,17120.33759
real,other_agricultural_activities,1993,947.1982514
real,inseparable_non_agricultural_activities,1993,524.6465669
real,output_at_market_prices,1993,28297.4016
real,total_subsidies_less_taxes_on_products,1993,2891.393148
real,gross_output_at_basic_prices,1993,31188.79476
real,seeds,1993,956.6826891
real,energy,1993,1056.255809
real,electricity_and_fuels_for_heating,1993,436.0708564
real,motor_and_machinery_fuels,1993,620.1849531
real,fertilisers,1993,1338.590965
real,plant_protection_products,1993,973.2811876
real,veterinary_expenses,1993,450.1843314
real,animal_feed,1993,5318.176032
real,compounds,1993,3136.347429
real,straights,1993,1483.308303
real,feed_produced_and_used_on_farm_or_purchased,1993,698.5202996
real,total_maintenance,1993,1695.6493
real,materials_maintenance,1993,1118.540956
real,buildings_maintenance,1993,577.1083444
real,agricultural_services,1993,836.5807319
real,fisim,1993,191.6853723
real,other_goods_and_services,1993,3405.471897
real,total_intermediate_consumption,1993,16222.55832
real,gross_value_added_at_market_prices,1993,12074.84328
real,gross_value_added_at_basic_prices,1993,14966.23643
real,total_consumption_of_fixed_capital,1993,4424.146475
real,equipment_total_consumption_of_fixed_capital,1993,2027.428548
real,buildings_total_consumption_of_fixed_capital,1993,912.30509
real,livestock_total_consumption_of_fixed_capital,1993,1484.412837
real,cattle_total_consumption_of_fixed_capital,1993,1026.392658
real,pigs_total_consumption_of_fixed_capital,1993,24.87448706
real,sheep_total_consumption_of_fixed_capital,1993,244.2163378
real,poultry_total_consumption_of_fixed_capital,1993,188.9293538
real,net_value_added_at_market_prices,1993,7650.696807
real,net_value_added_at_basic_prices,1993,10542.08996
real,other_taxes_on_production,1993,-112.8785727
real,other_subsidies_on_production,1993,570.7027607
real,net_value_added_at_factor_cost,1993,10999.91414
real,compensation_of_employees,1993,3175.227186
real,rent,1993,380.6154146
real,interest,1993,745.4677209
real,total_income_from_farming,1993,6698.603822
real,entrepreneurial_labour,1993,251.3465198
real,total_income_from_farming_per_unit_of_entrepreneurial_labour,1993,26650.87158
current,output_of_cereals,1992,2641.731948
current,wheat,1992,1717.983291
current,barley,1992,860.7817459
current,oats_and_summer_cereal_mixtures,1992,58.96851116
current,output_of_industrial_crops,1992,805.5189778
current,oilseed_rape,1992,216.5109564
current,protein_crops,1992,147.4686248
current,sugar_beet,1992,386.33436
current,output_of_forage_plants,1992,59.156098
current,output_of_vegetables_and_horticultural_products,1992,1453.384303
current,fresh_vegetables,1992,927.1124453
current,plants_and_flowers,1992,526.2718581
current,output_of_potatoes,1992,533.4378635
current,output_of_fruit,1992,281.4756582
current,output_of_other_crop_products,1992,132.7488031
current,total_crop_output,1992,5907.453652
current,output_of_livestock,1992,5496.887629
current,livestock_for_meat,1992,4807.022357
current,beef,1992,1786.838061
current,pigmeat,1992,1149.188225
current,mutton_and_lamb,1992,623.7738812
current,poultry,1992,1127.974138
current,livestock_gross_fixed_capital_formation,1992,689.8652728
current,cattle_gross_fixed_capital_formation,1992,418.997323
current,pigs_gross_fixed_capital_formation,1992,18.40652972
current,sheep_gross_fixed_capital_formation,1992,138.6903905
current,poultry_gross_fixed_capital_formation,1992,113.7710296
current,output_of_livestock_products,1992,3323.940576
current,milk,1992,2962.980296
current,eggs,1992,296.4054287
current,total_livestock_output,1992,8820.828205
current,other_agricultural_activities,1992,473.905343
current,inseparable_non_agricultural_activities,1992,267.9325156
current,output_at_market_prices,1992,15470.11972
current,total_subsidies_less_taxes_on_products,1992,720.4326465
current,gross_output_at_basic_prices,1992,16190.55236
current,seeds,1992,573.1693562
current,energy,1992,572.2388803
current,electricity_and_fuels_for_heating,1992,244.7553964
current,motor_and_machinery_fuels,1992,327.4834839
current,fertilisers,1992,815.7076424
current,plant_protection_products,1992,530.6312514
current,veterinary_expenses,1992,231.1774694
current,animal_feed,1992,2899.8783
current,compounds,1992,1670.810294
current,straights,1992,795.5092733
current,feed_produced_and_used_on_farm_or_purchased,1992,433.5587321
current,total_maintenance,1992,895.7122837
current,materials_maintenance,1992,592.0891658
current,buildings_maintenance,1992,303.6231179
current,agricultural_services,1992,437.1157464
current,fisim,1992,110.1004172
current,other_goods_and_services,1992,1740.601381
current,total_intermediate_consumption,1992,8806.332728
current,gross_value_added_at_market_prices,1992,6663.786988
current,gross_value_added_at_basic_prices,1992,7384.219634
current,total_consumption_of_fixed_capital,1992,2190.959433
current,equipment_total_consumption_of_fixed_capital,1992,1102.399088
current,buildings_total_consumption_of_fixed_capital,1992,506.1784376
current,livestock_total_consumption_of_fixed_capital,1992,582.381907
current,cattle_total_consumption_of_fixed_capital,1992,329.8102539
current,pigs_total_consumption_of_fixed_capital,1992,17.66407728
current,sheep_total_consumption_of_fixed_capital,1992,120.2010385
current,poultry_total_consumption_of_fixed_capital,1992,114.7065373
current,net_value_added_at_market_prices,1992,4472.827555
current,net_value_added_at_basic_prices,1992,5193.260201
current,other_taxes_on_production,1992,-53.74766985
current,other_subsidies_on_production,1992,114.4377165
current,net_value_added_at_factor_cost,1992,5253.950248
current,compensation_of_employees,1992,1783.565414
current,rent,1992,205.6470045
current,interest,1992,602.5470203
current,total_income_from_farming,1992,2662.190809
real,output_of_cereals,1992,4826.416846
real,wheat,1992,3138.737639
real,barley,1992,1572.639314
real,oats_and_summer_cereal_mixtures,1992,107.7348578
real,output_of_industrial_crops,1992,1471.674811
real,oilseed_rape,1992,395.5632698
real,protein_crops,1992,269.4236467
real,sugar_beet,1992,705.8288653
real,output_of_forage_plants,1992,108.077577
real,output_of_vegetables_and_horticultural_products,1992,2655.318035
real,fresh_vegetables,1992,1693.824814
real,plants_and_flowers,1992,961.4932217
real,output_of_potatoes,1992,974.5854392
real,output_of_fruit,1992,514.2531056
real,output_of_other_crop_products,1992,242.5306852
real,total_crop_output,1992,10792.8565
real,output_of_livestock,1992,10042.75664
real,livestock_for_meat,1992,8782.379946
real,beef,1992,3264.534589
real,pigmeat,1992,2099.554958
real,mutton_and_lamb,1992,1139.628406
real,poultry,1992,2060.797041
real,livestock_gross_fixed_capital_formation,1992,1260.376692
real,cattle_gross_fixed_capital_formation,1992,765.5037597
real,pigs_gross_fixed_capital_formation,1992,33.62853873
real,sheep_gross_fixed_capital_formation,1992,253.3859038
real,poultry_gross_fixed_capital_formation,1992,207.8584901
real,output_of_livestock_products,1992,6072.804928
real,milk,1992,5413.334243
real,eggs,1992,541.5296414
real,total_livestock_output,1992,16115.56156
real,other_agricultural_activities,1992,865.8201422
real,inseparable_non_agricultural_activities,1992,489.5099247
real,output_at_market_prices,1992,28263.74814
real,total_subsidies_less_taxes_on_products,1992,1316.222967
real,gross_output_at_basic_prices,1992,29579.97109
real,seeds,1992,1047.174464
real,energy,1992,1045.474494
real,electricity_and_fuels_for_heating,1992,447.1655685
real,motor_and_machinery_fuels,1992,598.3089256
real,fertilisers,1992,1490.289395
real,plant_protection_products,1992,969.457788
real,veterinary_expenses,1992,422.3588368
real,animal_feed,1992,5298.047552
real,compounds,1992,3052.553063
real,straights,1992,1453.387184
real,feed_produced_and_used_on_farm_or_purchased,1992,792.1073029
real,total_maintenance,1992,1636.457044
real,materials_maintenance,1992,1081.74076
real,buildings_maintenance,1992,554.7162846
real,agricultural_services,1992,798.6059311
real,fisim,1992,201.1523193
real,other_goods_and_services,1992,3180.060655
real,total_intermediate_consumption,1992,16089.07848
real,gross_value_added_at_market_prices,1992,12174.66965
real,gross_value_added_at_basic_prices,1992,13490.89262
real,total_consumption_of_fixed_capital,1992,4002.860141
real,equipment_total_consumption_of_fixed_capital,1992,2014.07169
real,buildings_total_consumption_of_fixed_capital,1992,924.782751
real,livestock_total_consumption_of_fixed_capital,1992,1064.005699
real,cattle_total_consumption_of_fixed_capital,1992,602.5599102
real,pigs_total_consumption_of_fixed_capital,1992,32.27208583
real,sheep_total_consumption_of_fixed_capital,1992,219.6060496
real,poultry_total_consumption_of_fixed_capital,1992,209.5676529
real,net_value_added_at_market_prices,1992,8171.809512
real,net_value_added_at_basic_prices,1992,9488.032478
real,other_taxes_on_production,1992,-98.19643488
real,other_subsidies_on_production,1992,209.0765201
real,net_value_added_at_factor_cost,1992,9598.912564
real,compensation_of_employees,1992,3258.555497
real,rent,1992,375.7149425
real,interest,1992,1100.847151
real,total_income_from_farming,1992,4863.794973
real,entrepreneurial_labour,1992,253.267354
real,total_income_from_farming_per_unit_of_entrepreneurial_labour,1992,19204.19231
current,output_of_cereals,1991,2577.657265
current,wheat,1991,1770.839477
current,barley,1991,749.3154976
current,oats_and_summer_cereal_mixtures,1991,53.89925115
current,output_of_industrial_crops,1991,866.8019448
current,oilseed_rape,1991,361.8028575
current,protein_crops,1991,141.1371247
current,sugar_beet,1991,309.84261
current,output_of_forage_plants,1991,57.22987415
current,output_of_vegetables_and_horticultural_products,1991,1493.657948
current,fresh_vegetables,1991,969.7767876
current,plants_and_flowers,1991,523.8811602
current,output_of_potatoes,1991,526.9763334
current,output_of_fruit,1991,283.3698276
current,output_of_other_crop_products,1991,184.7752136
current,total_crop_output,1991,5990.468407
current,output_of_livestock,1991,5120.522232
current,livestock_for_meat,1991,4602.608894
current,beef,1991,1853.705294
current,pigmeat,1991,1023.03428
current,mutton_and_lamb,1991,527.7316347
current,poultry,1991,1083.6298
current,livestock_gross_fixed_capital_formation,1991,517.9133382
current,cattle_gross_fixed_capital_formation,1991,262.912111
current,pigs_gross_fixed_capital_formation,1991,16.36813914
current,sheep_gross_fixed_capital_formation,1991,128.428161
current,poultry_gross_fixed_capital_formation,1991,110.2049271
current,output_of_livestock_products,1991,3192.126595
current,milk,1991,2831.862978
current,eggs,1991,296.6678757
current,total_livestock_output,1991,8312.648828
current,other_agricultural_activities,1991,460.0997444
current,inseparable_non_agricultural_activities,1991,246.9433632
current,output_at_market_prices,1991,15010.16034
current,total_subsidies_less_taxes_on_products,1991,619.9987235
current,gross_output_at_basic_prices,1991,15630.15907
current,seeds,1991,558.4794742
current,energy,1991,587.0132596
current,electricity_and_fuels_for_heating,1991,251.9726111
current,motor_and_machinery_fuels,1991,335.0406485
current,fertilisers,1991,900.5648576
current,plant_protection_products,1991,545.45984
current,veterinary_expenses,1991,221.6220016
current,animal_feed,1991,2897.229347
current,compounds,1991,1734.179703
current,straights,1991,762.7759717
current,feed_produced_and_used_on_farm_or_purchased,1991,400.2736716
current,total_maintenance,1991,878.2605991
current,materials_maintenance,1991,605.2078895
current,buildings_maintenance,1991,273.0527096
current,agricultural_services,1991,413.0966862
current,fisim,1991,106.4244696
current,other_goods_and_services,1991,1645.930445
current,total_intermediate_consumption,1991,8754.08098
current,gross_value_added_at_market_prices,1991,6256.079363
current,gross_value_added_at_basic_prices,1991,6876.078086
current,total_consumption_of_fixed_capital,1991,2229.811005
current,equipment_total_consumption_of_fixed_capital,1991,1084.53409
current,buildings_total_consumption_of_fixed_capital,1991,555.6585114
current,livestock_total_consumption_of_fixed_capital,1991,589.6184037
current,cattle_total_consumption_of_fixed_capital,1991,317.9187277
current,pigs_total_consumption_of_fixed_capital,1991,15.9336971
current,sheep_total_consumption_of_fixed_capital,1991,148.3114848
current,poultry_total_consumption_of_fixed_capital,1991,107.4544941
current,net_value_added_at_market_prices,1991,4026.268357
current,net_value_added_at_basic_prices,1991,4646.267081
current,other_taxes_on_production,1991,-51.41290673
current,other_subsidies_on_production,1991,61.93185953
current,net_value_added_at_factor_cost,1991,4656.786034
current,compensation_of_employees,1991,1779.042582
current,rent,1991,186.0892204
current,interest,1991,733.3472327
current,total_income_from_farming,1991,1958.306999
real,output_of_cereals,1991,4860.725128
real,wheat,1991,3339.297299
real,barley,1991,1412.994938
real,oats_and_summer_cereal_mixtures,1991,101.6385879
real,output_of_industrial_crops,1991,1634.54081
real,oilseed_rape,1991,682.256817
real,protein_crops,1991,266.1442923
real,sugar_beet,1991,584.274636
real,output_of_forage_plants,1991,107.9191913
real,output_of_vegetables_and_horticultural_products,1991,2816.612131
real,fresh_vegetables,1991,1828.721942
real,plants_and_flowers,1991,987.8901878
real,output_of_potatoes,1991,993.7268001
real,output_of_fruit,1991,534.354532
real,output_of_other_crop_products,1991,348.4332599
real,total_crop_output,1991,11296.31185
real,output_of_livestock,1991,9655.841923
real,livestock_for_meat,1991,8679.205343
real,beef,1991,3495.558554
real,pigmeat,1991,1929.150357
real,mutton_and_lamb,1991,995.1510826
real,poultry,1991,2043.416194
real,livestock_gross_fixed_capital_formation,1991,976.6365806
real,cattle_gross_fixed_capital_formation,1991,495.7771236
real,pigs_gross_fixed_capital_formation,1991,30.86563381
real,sheep_gross_fixed_capital_formation,1991,242.1788179
real,poultry_gross_fixed_capital_formation,1991,207.8150054
real,output_of_livestock_products,1991,6019.438722
real,milk,1991,5340.084473
real,eggs,1991,559.4308513
real,total_livestock_output,1991,15675.28065
real,other_agricultural_activities,1991,867.6166609
real,inseparable_non_agricultural_activities,1991,465.6646277
real,output_at_market_prices,1991,28304.87378
real,total_subsidies_less_taxes_on_products,1991,1169.14045
real,gross_output_at_basic_prices,1991,29474.01425
real,seeds,1991,1053.132723
real,energy,1991,1106.93929
real,electricity_and_fuels_for_heating,1991,475.1483524
real,motor_and_machinery_fuels,1991,631.7909372
real,fertilisers,1991,1698.208017
real,plant_protection_products,1991,1028.581413
real,veterinary_expenses,1991,417.9157744
real,animal_feed,1991,5463.346769
real,compounds,1991,3270.16744
real,straights,1991,1438.377547
real,feed_produced_and_used_on_farm_or_purchased,1991,754.8017807
real,total_maintenance,1991,1656.148558
real,materials_maintenance,1991,1141.249163
real,buildings_maintenance,1991,514.8993952
real,agricultural_services,1991,778.9823225
real,fisim,1991,200.6861427
real,other_goods_and_services,1991,3103.754553
real,total_intermediate_consumption,1991,16507.69556
real,gross_value_added_at_market_prices,1991,11797.17823
real,gross_value_added_at_basic_prices,1991,12966.31868
real,total_consumption_of_fixed_capital,1991,4204.786467
real,equipment_total_consumption_of_fixed_capital,1991,2045.121427
real,buildings_total_consumption_of_fixed_capital,1991,1047.813193
real,livestock_total_consumption_of_fixed_capital,1991,1111.851847
real,cattle_total_consumption_of_fixed_capital,1991,599.5038865
real,pigs_total_consumption_of_fixed_capital,1991,30.04640025
real,sheep_total_consumption_of_fixed_capital,1991,279.6730856
real,poultry_total_consumption_of_fixed_capital,1991,202.6284746
real,net_value_added_at_market_prices,1991,7592.391759
real,net_value_added_at_basic_prices,1991,8761.53221
real,other_taxes_on_production,1991,-96.95005269
real,other_subsidies_on_production,1991,116.7857923
real,net_value_added_at_factor_cost,1991,8781.36795
real,compensation_of_employees,1991,3354.766012
real,rent,1991,350.9111013
real,interest,1991,1382.883353
real,total_income_from_farming,1991,3692.807484
real,entrepreneurial_labour,1991,254.4706672
real,total_income_from_farming_per_unit_of_entrepreneurial_labour,1991,14511.72162
current,output_of_cereals,1990,2353.274202
current,wheat,1990,1489.01
current,barley,1990,805.64
current,oats_and_summer_cereal_mixtures,1990,54.23742154
current,output_of_industrial_crops,1990,672.6437367
current,oilseed_rape,1990,212.1330921
current,protein_crops,1990,150.042975
current,sugar_beet,1990,275.54274
current,output_of_forage_plants,1990,48.592244
current,output_of_vegetables_and_horticultural_products,1990,1515.805247
current,fresh_vegetables,1990,1009.395502
current,plants_and_flowers,1990,506.4097455
current,output_of_potatoes,1990,582.6605151
current,output_of_fruit,1990,259.8280021
current,output_of_other_crop_products,1990,235.4842313
current,total_crop_output,1990,5668.288178
current,output_of_livestock,1990,5228.225355
current,livestock_for_meat,1990,4655.668956
current,beef,1990,1777.04941
current,pigmeat,1990,1072.054901
current,mutton_and_lamb,1990,619.1517981
current,poultry,1990,1078.856426
current,livestock_gross_fixed_capital_formation,1990,572.5563992
current,cattle_gross_fixed_capital_formation,1990,289.1559321
current,pigs_gross_fixed_capital_formation,1990,15.13618048
current,sheep_gross_fixed_capital_formation,1990,162.8779553
current,poultry_gross_fixed_capital_formation,1990,105.3863314
current,output_of_livestock_products,1990,3242.900404
current,milk,1990,2825.626252
current,eggs,1990,342.4152894
current,total_livestock_output,1990,8471.125759
current,other_agricultural_activities,1990,428.4559931
current,inseparable_non_agricultural_activities,1990,226.3335104
current,output_at_market_prices,1990,14794.20344
current,total_subsidies_less_taxes_on_products,1990,448.117
current,gross_output_at_basic_prices,1990,15242.32044
current,seeds,1990,494.1620165
current,energy,1990,535.7464751
current,electricity_and_fuels_for_heating,1990,211.8719782
current,motor_and_machinery_fuels,1990,323.8744969
current,fertilisers,1990,924.0123027
current,plant_protection_products,1990,515.7063823
current,veterinary_expenses,1990,211.1581058
current,animal_feed,1990,2860.452064
current,compounds,1990,1761.178908
current,straights,1990,771.1434901
current,feed_produced_and_used_on_farm_or_purchased,1990,328.1296655
current,total_maintenance,1990,841.8748382
current,materials_maintenance,1990,570.6079085
current,buildings_maintenance,1990,271.2669297
current,agricultural_services,1990,391.8639585
current,fisim,1990,130.8084797
current,other_goods_and_services,1990,1503.809463
current,total_intermediate_consumption,1990,8409.594086
current,gross_value_added_at_market_prices,1990,6384.609355
current,gross_value_added_at_basic_prices,1990,6832.726355
current,total_consumption_of_fixed_capital,1990,2188.863816
current,equipment_total_consumption_of_fixed_capital,1990,1048.781049
current,buildings_total_consumption_of_fixed_capital,1990,592.1977998
current,livestock_total_consumption_of_fixed_capital,1990,547.8849671
current,cattle_total_consumption_of_fixed_capital,1990,282.8809997
current,pigs_total_consumption_of_fixed_capital,1990,14.40919909
current,sheep_total_consumption_of_fixed_capital,1990,149.6101743
current,poultry_total_consumption_of_fixed_capital,1990,100.9845941
current,net_value_added_at_market_prices,1990,4195.745539
current,net_value_added_at_basic_prices,1990,4643.862539
current,other_taxes_on_production,1990,-55.37923044
current,other_subsidies_on_production,1990,13.542276
current,net_value_added_at_factor_cost,1990,4602.025584
current,compensation_of_employees,1990,1715.384622
current,rent,1990,171.0767992
current,interest,1990,888.8746082
current,total_income_from_farming,1990,1826.689555
real,output_of_cereals,1990,4742.476254
real,wheat,1990,3000.752977
real,barley,1990,1623.579847
real,oats_and_summer_cereal_mixtures,1990,109.3028953
real,output_of_industrial_crops,1990,1355.556843
real,oilseed_rape,1990,427.5048574
real,protein_crops,1990,302.3766824
real,sugar_beet,1990,555.2922394
real,output_of_forage_plants,1990,97.92635432
real,output_of_vegetables_and_horticultural_products,1990,3054.752559
real,fresh_vegetables,1990,2034.201622
real,plants_and_flowers,1990,1020.550937
real,output_of_potatoes,1990,1174.216611
real,output_of_fruit,1990,523.6228439
real,output_of_other_crop_products,1990,474.5636417
real,total_crop_output,1990,11423.11511
real,output_of_livestock,1990,10536.27094
real,livestock_for_meat,1990,9382.416827
real,beef,1990,3581.229345
real,pigmeat,1990,2160.477052
real,mutton_and_lamb,1990,1247.756295
real,poultry,1990,2174.183942
real,livestock_gross_fixed_capital_formation,1990,1153.854117
real,cattle_gross_fixed_capital_formation,1990,582.7264586
real,pigs_gross_fixed_capital_formation,1990,30.50344768
real,sheep_gross_fixed_capital_formation,1990,328.2425969
real,poultry_gross_fixed_capital_formation,1990,212.3816144
real,output_of_livestock_products,1990,6535.310738
real,milk,1990,5694.391836
real,eggs,1990,690.0582931
real,total_livestock_output,1990,17071.58168
real,other_agricultural_activities,1990,863.4532991
real,inseparable_non_agricultural_activities,1990,456.1224942
real,output_at_market_prices,1990,29814.27258
real,total_subsidies_less_taxes_on_products,1990,903.0754809
real,gross_output_at_basic_prices,1990,30717.34806
real,seeds,1990,995.8684913
real,energy,1990,1079.672286
real,electricity_and_fuels_for_heating,1990,426.9786431
real,motor_and_machinery_fuels,1990,652.6936426
real,fertilisers,1990,1862.131663
real,plant_protection_products,1990,1039.286144
real,veterinary_expenses,1990,425.5399995
real,animal_feed,1990,5764.575152
real,compounds,1990,3549.246044
real,straights,1990,1554.060163
real,feed_produced_and_used_on_farm_or_purchased,1990,661.2689442
real,total_maintenance,1990,1696.602727
real,materials_maintenance,1990,1149.927388
real,buildings_maintenance,1990,546.6753392
real,agricultural_services,1990,789.7105729
real,fisim,1990,263.6140354
real,other_goods_and_services,1990,3030.577849
real,total_intermediate_consumption,1990,16947.57892
real,gross_value_added_at_market_prices,1990,12866.69366
real,gross_value_added_at_basic_prices,1990,13769.76914
real,total_consumption_of_fixed_capital,1990,4411.1454
real,equipment_total_consumption_of_fixed_capital,1990,2113.574022
real,buildings_total_consumption_of_fixed_capital,1990,1193.436787
real,livestock_total_consumption_of_fixed_capital,1990,1104.13459
real,cattle_total_consumption_of_fixed_capital,1990,570.0807933
real,pigs_total_consumption_of_fixed_capital,1990,29.03838595
